order_id,order_date,customer_id,customer_age,customer_gender,region,product_category,product_name,quantity,price,discount,total_sales,payment_method
ORD103092,2023-03-05,CUST01628,18.0,Female,West,Clothing,Dress,1,2230.0,15,1895.5,UPI
ORD103093,2023-03-05,CUST06188,47.0,Male,North,Books,Self-Help Book,1,410.0,5,389.5,UPI
ORD103094,2023-03-05,CUST02879,41.0,Female,Central,Toys,Puzzle,1,560.0,15,476.0,Credit Card
ORD103095,2023-03-05,CUST05296,56.0,Male,East,Home & Garden,Sofa,2,26590.0,0,53180.0,Net Banking
ORD103096,2023-03-05,CUST05192,27.0,Female,East,Electronics,Smartphone,1,49640.0,5,47158.0,EMI
ORD103097,2023-03-05,CUST03465,22.0,Male,East,Sports,Running Shoes,1,5590.0,0,5590.0,Net Banking
ORD103098,2023-03-05,CUST05845,45.0,Male,North,Clothing,Dress,2,1920.0,15,3264.0,Debit Card
ORD103099,2023-03-06,CUST01410,44.0,Male,West,Books,Science Textbook,1,960.0,30,672.0,Debit Card
ORD103100,2023-03-06,CUST01612,26.0,Male,East,Food & Grocery,Olive Oil,1,450.0,10,405.0,Credit Card
ORD103101,2023-03-06,CUST01608,31.0,Male,South,Home & Garden,Bedsheet,1,1400.0,15,1190.0,Debit Card
ORD103102,2023-03-06,CUST06487,40.0,Male,East,Home & Garden,Kitchen Set,2,7660.0,5,14554.0,Credit Card
ORD103103,2023-03-06,CUST03341,39.0,Male,East,Books,Cookbook,1,440.0,10,396.0,Debit Card
ORD103104,2023-03-06,CUST07428,34.0,Male,South,Electronics,Headphones,5,4500.0,0,22500.0,Credit Card
ORD103105,2023-03-06,CUST05898,36.0,Female,North,Clothing,Sneakers,2,4500.0,10,8100.0,Debit Card
ORD103106,2023-03-06,CUST02299,25.0,Female,North,Food & Grocery,Olive Oil,1,560.0,0,560.0,EMI
ORD103107,2023-03-06,CUST06778,32.0,Male,South,Books,Science Textbook,1,860.0,0,860.0,Credit Card
ORD103108,2023-03-06,CUST03328,18.0,Other,Central,Electronics,Headphones,2,4750.0,20,7600.0,Credit Card
ORD103109,2023-03-06,CUST05700,34.0,Female,North,Clothing,T-Shirt,1,730.0,20,584.0,UPI
ORD103110,2023-03-06,CUST06401,18.0,Female,West,Beauty,Face Cream,1,690.0,15,586.5,Net Banking
ORD103111,2023-03-06,CUST02970,21.0,Female,Central,Beauty,Lipstick,2,630.0,15,1071.0,Credit Card
ORD103112,2023-03-06,CUST01193,70.0,Female,West,Toys,Puzzle,1,640.0,15,544.0,EMI
ORD103113,2023-03-06,CUST07844,18.0,Female,Central,Clothing,T-Shirt,1,860.0,20,688.0,Credit Card
ORD103114,2023-03-06,CUST06006,46.0,Male,North,Food & Grocery,Nuts & Dry Fruits,1,550.0,0,550.0,Net Banking
ORD103115,2023-03-06,CUST03604,38.0,Male,Central,Sports,Yoga Mat,1,1280.0,20,1024.0,Net Banking
ORD103116,2023-03-06,CUST02797,38.0,Female,East,Beauty,Lipstick,1,560.0,20,448.0,UPI
ORD103117,2023-03-06,CUST01697,22.0,Male,West,Sports,Tennis Racket,1,3220.0,15,2737.0,UPI
ORD103118,2023-03-06,CUST07016,43.0,Male,East,Electronics,Smartwatch,1,10540.0,10,9486.0,UPI
ORD103119,2023-03-06,CUST04912,18.0,Female,North,Food & Grocery,Olive Oil,1,480.0,0,480.0,Credit Card
ORD103120,2023-03-06,CUST05138,29.0,Female,West,Electronics,Smartphone,1,43640.0,20,34912.0,Debit Card
ORD103121,2023-03-06,CUST02807,35.0,Other,East,Clothing,T-Shirt,1,720.0,10,648.0,Credit Card
ORD103122,2023-03-06,CUST01013,54.0,Male,Central,Toys,Puzzle,1,590.0,10,531.0,Credit Card
ORD103123,2023-03-06,CUST05114,42.0,Female,West,Books,Science Textbook,1,970.0,10,873.0,Net Banking
ORD103124,2023-03-06,CUST05146,29.0,Male,West,Toys,Puzzle,1,610.0,20,488.0,UPI
ORD103125,2023-03-06,CUST04463,31.0,Female,West,Sports,Dumbbell Set,1,5850.0,0,5850.0,Debit Card
ORD103126,2023-03-06,CUST03351,41.0,Male,East,Clothing,Sneakers,1,4510.0,0,4510.0,Debit Card
ORD103127,2023-03-06,CUST06771,20.0,Female,Central,Food & Grocery,Organic Tea,1,360.0,0,360.0,UPI
ORD103128,2023-03-06,CUST07853,48.0,Female,East,Electronics,Smartwatch,1,11250.0,5,10687.5,UPI
ORD103129,2023-03-06,CUST05386,33.0,Male,Central,Toys,LEGO Set,2,3810.0,5,7239.0,Debit Card
ORD103130,2023-03-06,CUST02221,24.0,Male,East,Clothing,T-Shirt,1,700.0,10,630.0,UPI
ORD103131,2023-03-06,CUST06637,18.0,Male,North,Toys,Board Game,2,1090.0,0,2180.0,Credit Card
ORD103132,2023-03-07,CUST05450,18.0,Female,West,Electronics,Camera,1,38880.0,15,33048.0,Debit Card
ORD103133,2023-03-07,CUST06355,56.0,Other,North,Sports,Running Shoes,1,5310.0,0,5310.0,Credit Card
ORD103134,2023-03-07,CUST05362,18.0,Female,South,Toys,Puzzle,1,610.0,20,488.0,UPI
ORD103135,2023-03-07,CUST07053,40.0,Female,East,Home & Garden,Bedsheet,1,1470.0,15,1249.5,UPI
ORD103136,2023-03-07,CUST06657,40.0,Male,Central,Beauty,Hair Serum,1,720.0,0,720.0,UPI
ORD103137,2023-03-07,CUST01923,29.0,Female,East,Toys,Action Figure,2,900.0,0,1800.0,Debit Card
ORD103138,2023-03-07,CUST02607,33.0,Female,Central,Beauty,Sunscreen,2,430.0,10,774.0,Credit Card
ORD103139,2023-03-07,CUST05184,30.0,Male,South,Food & Grocery,Protein Bar,1,230.0,0,230.0,UPI
ORD103140,2023-03-07,CUST06202,37.0,Male,South,Home & Garden,Plant Pot,3,740.0,10,1998.0,Credit Card
ORD103141,2023-03-07,CUST07095,30.0,Female,South,Electronics,Smartwatch,1,12890.0,0,12890.0,UPI
ORD103142,2023-03-07,CUST06937,31.0,Male,West,Electronics,Tablet,1,32650.0,5,31017.5,Credit Card
ORD103143,2023-03-07,CUST02977,34.0,Male,West,Clothing,T-Shirt,2,770.0,5,1463.0,Credit Card
ORD103144,2023-03-07,CUST02561,42.0,Male,North,Electronics,Headphones,1,4470.0,10,4023.0,EMI
ORD103145,2023-03-07,CUST05011,42.0,Female,East,Sports,Tennis Racket,1,3130.0,5,2973.5,Credit Card
ORD103146,2023-03-07,CUST02806,33.0,Female,South,Electronics,Smartwatch,1,12390.0,0,12390.0,Cash
ORD103147,2023-03-07,CUST07603,31.0,Male,West,Electronics,Headphones,1,5230.0,15,4445.5,EMI
ORD103148,2023-03-07,CUST06399,41.0,Male,South,Electronics,Camera,1,36880.0,0,36880.0,UPI
ORD103149,2023-03-07,CUST07988,24.0,Male,West,Toys,Action Figure,1,860.0,0,860.0,EMI
ORD103150,2023-03-07,CUST07330,21.0,Female,East,Sports,Tennis Racket,1,3740.0,10,3366.0,UPI
ORD103151,2023-03-07,CUST02848,18.0,Female,Central,Clothing,Jeans,1,1720.0,20,1376.0,Credit Card
ORD103152,2023-03-07,CUST06520,37.0,Male,Central,Toys,LEGO Set,1,3840.0,0,3840.0,UPI
ORD103153,2023-03-07,CUST02996,,Male,East,Electronics,Headphones,1,4410.0,5,4189.5,UPI
ORD103154,2023-03-07,CUST03538,35.0,Male,Central,Food & Grocery,Olive Oil,1,530.0,5,503.5,UPI
ORD103155,2023-03-07,CUST02664,38.0,Male,West,Books,Cookbook,1,470.0,0,470.0,Debit Card
ORD103156,2023-03-07,CUST01138,,Female,West,Electronics,Headphones,1,5450.0,20,4360.0,Debit Card
ORD103157,2023-03-07,CUST05371,38.0,Male,East,Books,Self-Help Book,1,430.0,15,365.5,Cash
ORD103158,2023-03-07,CUST02566,36.0,Female,East,Beauty,Perfume,3,2500.0,0,7500.0,Net Banking
ORD103159,2023-03-07,CUST04819,40.0,Female,South,Home & Garden,Lamp,1,2080.0,0,2080.0,Net Banking
ORD103160,2023-03-07,CUST01610,18.0,Female,North,Toys,Board Game,2,1160.0,0,2320.0,Debit Card
ORD103161,2023-03-07,CUST04238,40.0,Female,Central,Electronics,Headphones,2,5110.0,30,7154.0,Debit Card
ORD103162,2023-03-07,CUST05542,42.0,Female,North,Clothing,Formal Shirt,3,1410.0,5,4018.5,EMI
ORD103163,2023-03-07,CUST05450,42.0,,East,Electronics,Camera,2,35410.0,25,53115.0,Net Banking
ORD103164,2023-03-07,CUST03843,33.0,Female,West,Clothing,T-Shirt,2,840.0,5,1596.0,UPI
ORD103165,2023-03-07,CUST01946,56.0,Female,West,Clothing,T-Shirt,1,820.0,0,820.0,Debit Card
ORD103166,2023-03-07,CUST06172,46.0,Male,South,Food & Grocery,Protein Bar,2,220.0,0,440.0,Debit Card
ORD103167,2023-03-07,CUST02139,52.0,Male,West,Electronics,Tablet,1,34270.0,5,32556.5,UPI
ORD103168,2023-03-07,CUST02000,40.0,Male,East,Home & Garden,Bedsheet,1,1520.0,0,1520.0,Credit Card
ORD103169,2023-03-07,CUST06419,35.0,Female,West,Sports,Cycling Gear,1,8930.0,0,8930.0,Cash
ORD103170,2023-03-07,CUST04136,42.0,Male,West,Toys,Board Game,1,1100.0,0,1100.0,Debit Card
ORD103171,2023-03-07,CUST02231,27.0,Male,North,Food & Grocery,Olive Oil,1,570.0,10,513.0,Debit Card
ORD103172,2023-03-07,CUST06872,44.0,Female,East,Beauty,Lipstick,2,600.0,0,1200.0,Credit Card
ORD103173,2023-03-07,CUST01108,29.0,Female,West,Food & Grocery,Organic Tea,1,350.0,25,262.5,UPI
ORD103174,2023-03-07,CUST02803,27.0,Female,Central,Beauty,Lipstick,1,550.0,5,522.5,UPI
ORD103175,2023-03-07,CUST03203,19.0,Male,North,Food & Grocery,Nuts & Dry Fruits,1,520.0,0,520.0,Debit Card
ORD103176,2023-03-08,CUST04839,47.0,Male,East,Beauty,Perfume,1,2160.0,5,2052.0,Debit Card
ORD103177,2023-03-08,CUST02012,59.0,Female,East,Electronics,Headphones,1,4440.0,15,3774.0,Debit Card
ORD103178,2023-03-08,CUST07094,51.0,Female,East,Home & Garden,Kitchen Set,1,8370.0,5,7951.5,Debit Card
ORD103179,2023-03-08,CUST01583,45.0,Male,West,Books,Biography,1,430.0,0,430.0,Credit Card
ORD103180,2023-03-08,CUST02758,46.0,Male,North,Clothing,Sneakers,1,3670.0,0,3670.0,Debit Card
ORD103181,2023-03-08,CUST03808,45.0,Male,East,Clothing,Jeans,1,1740.0,5,1653.0,Cash
ORD103182,2023-03-08,CUST02133,33.0,Female,East,Sports,Cycling Gear,2,8640.0,0,17280.0,Net Banking
ORD103183,2023-03-08,CUST05125,30.0,Male,East,Food & Grocery,Organic Tea,1,390.0,5,370.5,UPI
ORD103184,2023-03-08,CUST04062,23.0,Female,East,Electronics,Smartphone,1,45210.0,0,45210.0,Net Banking
ORD103185,2023-03-08,CUST02442,57.0,Female,West,Beauty,Face Cream,1,750.0,10,675.0,UPI
ORD103186,2023-03-08,CUST05453,32.0,Male,North,Beauty,Perfume,1,2850.0,15,2422.5,Credit Card
ORD103187,2023-03-08,CUST05692,36.0,Female,South,Food & Grocery,Olive Oil,1,450.0,0,450.0,Debit Card
ORD103188,2023-03-08,CUST02404,21.0,Female,East,Food & Grocery,Nuts & Dry Fruits,1,530.0,0,530.0,Cash
ORD103189,2023-03-08,CUST07991,25.0,Female,Central,Beauty,Face Cream,1,710.0,0,710.0,Credit Card
ORD103190,2023-03-08,CUST01775,23.0,Male,East,Sports,Tennis Racket,1,3040.0,10,2736.0,UPI
ORD103191,2023-03-08,CUST01730,30.0,Female,North,Clothing,Dress,1,2350.0,15,1997.5,UPI
ORD103192,2023-03-08,CUST06247,,Male,West,Sports,Cycling Gear,1,7970.0,5,7571.5,Debit Card
ORD103193,2023-03-08,CUST01288,40.0,Female,South,Beauty,Perfume,2,2260.0,5,4294.0,Net Banking
ORD103194,2023-03-08,CUST02099,42.0,Male,East,Toys,Puzzle,1,590.0,20,472.0,UPI
ORD103195,2023-03-08,CUST01298,34.0,Female,East,Beauty,Face Cream,2,840.0,5,1596.0,Credit Card
ORD103196,2023-03-08,CUST02580,43.0,Male,North,Electronics,Smartphone,1,42040.0,5,39938.0,UPI
ORD103197,2023-03-08,CUST01745,33.0,Female,West,Sports,Cycling Gear,1,8640.0,5,8208.0,Net Banking
ORD103198,2023-03-08,CUST07614,40.0,Male,East,Clothing,Sneakers,1,4090.0,5,3885.5,Net Banking
ORD103199,2023-03-08,CUST05021,30.0,Male,South,Electronics,Smartphone,1,49010.0,15,41658.5,Cash
ORD103200,2023-03-08,CUST07893,48.0,Female,North,Clothing,Sneakers,1,3520.0,0,3520.0,Credit Card
ORD103201,2023-03-08,CUST04558,24.0,Male,Central,Electronics,Camera,4,42180.0,5,160284.0,Credit Card
ORD103202,2023-03-08,CUST07637,48.0,Male,South,Toys,Remote Car,4,1530.0,0,6120.0,Credit Card
ORD103203,2023-03-08,CUST05210,39.0,Male,Central,Clothing,Formal Shirt,2,1410.0,10,2538.0,Credit Card
ORD103204,2023-03-08,CUST04974,53.0,Other,East,Clothing,T-Shirt,1,700.0,25,525.0,UPI
ORD103205,2023-03-08,CUST01163,27.0,Female,East,Food & Grocery,Nuts & Dry Fruits,1,640.0,5,608.0,Debit Card
ORD103206,2023-03-08,CUST03840,32.0,,East,Clothing,Sneakers,1,3420.0,25,2565.0,Credit Card
ORD103207,2023-03-09,CUST03260,31.0,Male,Central,Electronics,Smartwatch,1,12750.0,10,11475.0,EMI
ORD103208,2023-03-09,CUST01292,24.0,Male,West,Clothing,T-Shirt,1,710.0,15,603.5,Credit Card
ORD103209,2023-03-09,CUST06240,58.0,Female,West,Electronics,Headphones,5,5320.0,0,26600.0,Cash
ORD103210,2023-03-09,CUST01395,26.0,Female,East,Electronics,Smartphone,1,51590.0,0,51590.0,Debit Card
ORD103211,2023-03-09,CUST07047,23.0,Female,West,Electronics,Headphones,1,5250.0,10,4725.0,Credit Card
ORD103212,2023-03-09,CUST02968,52.0,Male,South,Sports,Dumbbell Set,1,5540.0,30,3878.0,Credit Card
ORD103213,2023-03-09,CUST03469,44.0,Male,East,Electronics,Headphones,1,5640.0,15,4794.0,Debit Card
ORD103214,2023-03-09,CUST02591,32.0,Male,North,Clothing,Sneakers,1,4420.0,10,3978.0,Debit Card
ORD103215,2023-03-09,CUST04151,18.0,Female,North,Toys,Board Game,1,1090.0,5,1035.5,Debit Card
ORD103216,2023-03-09,CUST02984,55.0,Male,West,Home & Garden,Plant Pot,1,750.0,20,600.0,UPI
ORD103217,2023-03-09,CUST02404,58.0,Female,Central,Food & Grocery,Olive Oil,2,540.0,10,972.0,Credit Card
ORD103218,2023-03-09,CUST07425,42.0,Male,West,Home & Garden,Sofa,1,26550.0,10,23895.0,Credit Card
ORD103219,2023-03-09,CUST07712,41.0,Male,Central,Home & Garden,Curtains,1,2810.0,0,2810.0,UPI
ORD103220,2023-03-09,CUST06005,37.0,Female,South,Beauty,Lipstick,1,660.0,25,495.0,Credit Card
ORD103221,2023-03-09,CUST01439,29.0,Female,South,Electronics,Smartwatch,2,10980.0,0,21960.0,Net Banking
ORD103222,2023-03-09,CUST07469,49.0,Male,East,Electronics,Smartphone,2,41350.0,10,74430.0,Net Banking
ORD103223,2023-03-09,CUST05392,30.0,Male,South,Books,Biography,1,430.0,0,430.0,Credit Card
ORD103224,2023-03-09,CUST07194,41.0,Female,South,Home & Garden,Bedsheet,2,1410.0,0,2820.0,EMI
ORD103225,2023-03-09,CUST07611,37.0,Female,South,Beauty,Perfume,1,2420.0,0,2420.0,Debit Card
ORD103226,2023-03-09,CUST02474,34.0,Female,Central,Food & Grocery,Protein Bar,2,220.0,0,440.0,UPI
ORD103227,2023-03-09,CUST05596,24.0,Female,North,Home & Garden,Bedsheet,2,1350.0,10,2430.0,UPI
ORD103228,2023-03-09,CUST01523,20.0,Male,Central,Sports,Cycling Gear,2,8850.0,30,12390.0,Credit Card
ORD103229,2023-03-09,CUST01096,40.0,Female,East,Sports,Cycling Gear,1,7920.0,20,6336.0,Credit Card
ORD103230,2023-03-09,CUST03992,29.0,Other,Central,Food & Grocery,Olive Oil,1,520.0,0,520.0,UPI
ORD103231,2023-03-09,CUST03033,36.0,Male,North,Toys,Puzzle,1,560.0,0,560.0,UPI
ORD103232,2023-03-09,CUST02644,37.0,Male,South,Food & Grocery,Protein Bar,1,180.0,10,162.0,UPI
ORD103233,2023-03-09,CUST07912,38.0,Male,East,Clothing,Formal Shirt,1,1580.0,0,1580.0,UPI
ORD103234,2023-03-09,CUST03706,33.0,Male,North,Beauty,Hair Serum,1,760.0,20,608.0,Cash
ORD103235,2023-03-09,CUST02729,42.0,Female,North,Clothing,T-Shirt,1,820.0,15,697.0,Cash
ORD103236,2023-03-09,CUST01441,34.0,Female,East,Clothing,Formal Shirt,2,1560.0,15,2652.0,Credit Card
ORD103237,2023-03-09,CUST05438,32.0,Male,West,Food & Grocery,Nuts & Dry Fruits,2,530.0,10,954.0,Credit Card
ORD103238,2023-03-09,CUST04308,43.0,Female,West,Electronics,Laptop,2,66460.0,30,93044.0,UPI
ORD103239,2023-03-09,CUST03631,35.0,Male,East,Food & Grocery,Energy Drink,1,150.0,5,142.5,Credit Card
ORD103240,2023-03-09,CUST05221,37.0,Female,Central,Electronics,Camera,1,38050.0,30,26635.0,UPI
ORD103241,2023-03-09,CUST02283,46.0,Male,East,Toys,Board Game,1,1280.0,20,1024.0,Credit Card
ORD103242,2023-03-09,CUST05999,40.0,Female,North,Clothing,Dress,1,2370.0,0,2370.0,Cash
ORD103243,2023-03-09,CUST05634,46.0,Female,East,Clothing,Sneakers,2,3860.0,20,6176.0,Debit Card
ORD103244,2023-03-09,CUST02561,18.0,Female,Central,Clothing,Sneakers,1,4390.0,0,4390.0,Credit Card
ORD103245,2023-03-09,CUST03400,66.0,Male,West,Sports,Yoga Mat,1,1060.0,15,901.0,UPI
ORD103246,2023-03-09,CUST07954,43.0,Female,West,Clothing,Dress,2,1920.0,0,3840.0,Credit Card
ORD103247,2023-03-09,CUST03924,42.0,Male,North,Books,Science Textbook,1,890.0,0,890.0,Net Banking
ORD103248,2023-03-09,CUST03031,33.0,Male,South,Electronics,Camera,1,35990.0,15,30591.5,Net Banking
ORD103249,2023-03-09,CUST03087,18.0,Male,West,Electronics,Headphones,1,4890.0,30,3423.0,Credit Card
ORD103250,2023-03-09,CUST07594,43.0,Male,North,Electronics,Smartwatch,1,12430.0,0,12430.0,Debit Card
ORD103251,2023-03-09,CUST03760,48.0,Female,West,Home & Garden,Sofa,4,28590.0,5,108642.0,Credit Card
ORD103252,2023-03-10,CUST05297,18.0,Male,East,Toys,Remote Car,2,1330.0,10,2394.0,Debit Card
ORD103253,2023-03-10,CUST03588,45.0,Female,South,Toys,Action Figure,1,860.0,25,645.0,Credit Card
ORD103254,2023-03-10,CUST04412,53.0,Male,Central,Clothing,Sneakers,1,3500.0,5,3325.0,Credit Card
ORD103255,2023-03-10,CUST02270,53.0,Male,North,Sports,Yoga Mat,1,1090.0,25,817.5,EMI
ORD103256,2023-03-10,CUST03429,41.0,Female,Central,Beauty,Sunscreen,4,430.0,30,1204.0,Cash
ORD103257,2023-03-10,CUST02961,34.0,Male,Central,Clothing,Dress,1,1990.0,25,1492.5,UPI
ORD103258,2023-03-10,CUST01241,46.0,Female,Central,Home & Garden,Sofa,3,22060.0,15,56253.0,Debit Card
ORD103259,2023-03-10,CUST04408,39.0,Male,East,Sports,Dumbbell Set,1,5150.0,0,5150.0,Debit Card
ORD103260,2023-03-10,CUST05085,39.0,Male,East,Electronics,Headphones,2,5300.0,10,9540.0,UPI
ORD103261,2023-03-10,CUST07390,28.0,Female,West,Electronics,Laptop,2,71090.0,15,120853.0,Credit Card
ORD103262,2023-03-10,CUST04732,18.0,Female,North,Electronics,Tablet,2,30590.0,25,45885.0,UPI
ORD103263,2023-03-10,CUST06058,45.0,,South,Books,Science Textbook,2,910.0,15,1547.0,Credit Card
ORD103264,2023-03-10,CUST06949,31.0,Female,East,Electronics,Camera,1,38670.0,10,34803.0,UPI
ORD103265,2023-03-10,CUST02434,23.0,Female,West,Electronics,Smartwatch,2,11760.0,0,23520.0,UPI
ORD103266,2023-03-10,CUST01095,21.0,Male,East,Clothing,Dress,1,2460.0,5,2337.0,UPI
ORD103267,2023-03-10,CUST01105,32.0,Male,South,Electronics,Smartwatch,2,12800.0,10,23040.0,UPI
ORD103268,2023-03-10,CUST05316,20.0,Male,South,Electronics,Smartphone,1,48070.0,0,48070.0,Credit Card
ORD103269,2023-03-10,CUST06294,47.0,Male,West,Food & Grocery,Protein Bar,1,200.0,5,190.0,UPI
ORD103270,2023-03-10,CUST07620,41.0,Male,West,Electronics,Headphones,2,4300.0,0,8600.0,UPI
ORD103271,2023-03-10,CUST06657,48.0,Male,East,Books,Biography,1,500.0,20,400.0,Credit Card
ORD103272,2023-03-10,CUST03952,22.0,Male,North,Home & Garden,Lamp,2,1940.0,0,3880.0,EMI
ORD103273,2023-03-10,CUST06722,18.0,Female,East,Books,Science Textbook,1,870.0,5,826.5,Debit Card
ORD103274,2023-03-10,CUST02402,56.0,Female,East,Sports,Dumbbell Set,1,5590.0,10,5031.0,Credit Card
ORD103275,2023-03-10,CUST01395,25.0,Female,East,Clothing,Jacket,1,3220.0,30,2254.0,UPI
ORD103276,2023-03-10,CUST01527,36.0,Male,West,Toys,Remote Car,2,1470.0,25,2205.0,UPI
ORD103277,2023-03-10,CUST07958,25.0,Female,East,Home & Garden,Kitchen Set,1,7710.0,10,6939.0,Debit Card
ORD103278,2023-03-10,CUST04127,25.0,Female,Central,Toys,LEGO Set,5,3810.0,10,17145.0,UPI
ORD103279,2023-03-10,CUST03610,42.0,Female,South,Home & Garden,Kitchen Set,1,7780.0,5,7391.0,Credit Card
ORD103280,2023-03-10,CUST05582,33.0,Female,East,Food & Grocery,Nuts & Dry Fruits,1,560.0,0,560.0,UPI
ORD103281,2023-03-10,CUST04354,50.0,Male,East,Beauty,Sunscreen,1,450.0,0,450.0,Debit Card
ORD103282,2023-03-10,CUST04528,18.0,Female,West,Food & Grocery,Nuts & Dry Fruits,1,640.0,15,544.0,Credit Card
ORD103283,2023-03-10,CUST06741,34.0,Male,East,Sports,Running Shoes,1,5030.0,10,4527.0,Net Banking
ORD103284,2023-03-10,CUST03113,28.0,Other,West,Home & Garden,Curtains,1,2750.0,15,2337.5,Cash
ORD103285,2023-03-10,CUST06693,32.0,Female,West,Beauty,Face Cream,1,900.0,15,765.0,Debit Card
ORD103286,2023-03-10,CUST01070,32.0,Male,South,Toys,LEGO Set,2,3940.0,0,7880.0,Debit Card
ORD103287,2023-03-10,CUST03951,42.0,Male,East,Food & Grocery,Nuts & Dry Fruits,2,580.0,0,1160.0,UPI
ORD103288,2023-03-10,CUST04749,32.0,Male,South,Clothing,Sneakers,1,4580.0,10,4122.0,Net Banking
ORD103289,2023-03-10,CUST07661,32.0,Female,West,Beauty,Lipstick,1,530.0,20,424.0,UPI
ORD103290,2023-03-10,CUST07775,55.0,Female,West,Clothing,T-Shirt,1,710.0,15,603.5,Net Banking
ORD103291,2023-03-10,CUST06118,20.0,Female,North,Sports,Tennis Racket,1,3530.0,5,3353.5,Credit Card
ORD103292,2023-03-10,CUST07714,21.0,Male,West,Electronics,Smartwatch,1,10900.0,25,8175.0,Credit Card
ORD103293,2023-03-10,CUST02810,57.0,Male,North,Clothing,Formal Shirt,1,1570.0,0,1570.0,Net Banking
ORD103294,2023-03-10,CUST06710,55.0,Female,North,Food & Grocery,Olive Oil,1,530.0,5,503.5,UPI
ORD103295,2023-03-10,CUST02975,18.0,Female,East,Electronics,Smartwatch,5,10520.0,0,52600.0,UPI
ORD103296,2023-03-10,CUST07380,60.0,Male,South,Books,Fiction Novel,1,370.0,0,370.0,UPI
ORD103297,2023-03-10,CUST04227,41.0,Male,North,Sports,Tennis Racket,1,3680.0,0,3680.0,Credit Card
ORD103298,2023-03-10,CUST03013,26.0,Male,Central,Electronics,Headphones,1,4260.0,0,4260.0,Net Banking
ORD103299,2023-03-11,CUST05058,35.0,Male,Central,Clothing,Jeans,1,1720.0,0,1720.0,Credit Card
ORD103300,2023-03-11,CUST06257,29.0,Male,North,Sports,Cycling Gear,1,9120.0,0,9120.0,Credit Card
ORD103301,2023-03-11,CUST07316,35.0,Male,Central,Electronics,Camera,1,43060.0,0,43060.0,UPI
ORD103302,2023-03-11,CUST05958,30.0,Male,East,Toys,Action Figure,1,750.0,0,750.0,Credit Card
ORD103303,2023-03-11,CUST03752,20.0,Female,East,Food & Grocery,Organic Tea,1,440.0,15,374.0,Net Banking
ORD103304,2023-03-11,CUST03225,19.0,Female,South,Clothing,Formal Shirt,1,1440.0,0,1440.0,UPI
ORD103305,2023-03-11,CUST03463,37.0,Female,South,Electronics,Headphones,1,5600.0,15,4760.0,UPI
ORD103306,2023-03-11,CUST06052,25.0,Male,North,Home & Garden,Sofa,2,21610.0,0,43220.0,Debit Card
ORD103307,2023-03-11,CUST03191,18.0,Male,North,Beauty,Hair Serum,1,750.0,5,712.5,UPI
ORD103308,2023-03-11,CUST05545,41.0,Female,South,Clothing,Jeans,2,1930.0,15,3281.0,Debit Card
ORD103309,2023-03-11,CUST03877,41.0,Female,West,Electronics,Smartphone,1,40550.0,10,36495.0,UPI
ORD103310,2023-03-11,CUST05841,41.0,Female,Central,Sports,Tennis Racket,1,3080.0,10,2772.0,Credit Card
ORD103311,2023-03-11,CUST03369,35.0,Male,East,Food & Grocery,Protein Bar,1,210.0,0,210.0,Debit Card
ORD103312,2023-03-11,CUST06058,24.0,Male,South,Home & Garden,Curtains,1,2980.0,15,2533.0,UPI
ORD103313,2023-03-11,CUST04730,49.0,Female,Central,Home & Garden,Bedsheet,3,1460.0,25,3285.0,Credit Card
ORD103314,2023-03-11,CUST01771,45.0,Female,West,Food & Grocery,Organic Tea,1,370.0,0,370.0,Debit Card
ORD103315,2023-03-11,CUST07120,61.0,Male,South,Beauty,Hair Serum,1,680.0,20,544.0,Debit Card
ORD103316,2023-03-11,CUST06674,50.0,Male,East,Beauty,Perfume,2,2570.0,5,4883.0,Debit Card
ORD103317,2023-03-11,CUST07289,38.0,Male,Central,Sports,Tennis Racket,1,3700.0,10,3330.0,Credit Card
ORD103318,2023-03-11,CUST04025,56.0,Male,West,Food & Grocery,Protein Bar,1,180.0,10,162.0,Debit Card
ORD103319,2023-03-11,CUST03221,35.0,Female,South,Beauty,Perfume,2,2520.0,15,4284.0,Debit Card
ORD103320,2023-03-11,CUST04948,35.0,Female,East,Toys,Remote Car,1,1600.0,0,1600.0,Cash
ORD103321,2023-03-11,CUST07901,34.0,Male,Central,Beauty,Hair Serum,2,730.0,0,1460.0,Credit Card
ORD103322,2023-03-11,CUST05909,28.0,Male,West,Beauty,Face Cream,1,760.0,0,760.0,Credit Card
ORD103323,2023-03-11,CUST06844,61.0,Female,East,Clothing,Formal Shirt,1,1510.0,25,1132.5,Credit Card
ORD103324,2023-03-11,CUST07036,25.0,Female,West,Clothing,T-Shirt,3,840.0,0,2520.0,Credit Card
ORD103325,2023-03-11,CUST02638,18.0,Male,West,Beauty,Hair Serum,2,740.0,5,1406.0,Cash
ORD103326,2023-03-11,CUST04229,29.0,Female,East,Clothing,Jeans,2,1850.0,10,3330.0,UPI
ORD103327,2023-03-11,CUST07847,39.0,Female,East,Sports,Tennis Racket,1,3390.0,5,3220.5,Credit Card
ORD103328,2023-03-11,CUST02576,28.0,Male,South,Clothing,Dress,1,2330.0,10,2097.0,Credit Card
ORD103329,2023-03-11,CUST05496,30.0,Female,South,Toys,Board Game,2,1070.0,0,2140.0,Credit Card
ORD103330,2023-03-11,CUST07004,18.0,,South,Electronics,Smartwatch,1,11220.0,0,11220.0,Credit Card
